#Table1
u,g,r,i,z,class,z1,zerr
18.10449,16.46052,15.68221,15.30002,15.0109,GALAXY,0.04643323,9.607721E-06
19.46367,17.82766,17.10478,16.77664,16.51487,GALAXY,0.06295503,1.328153E-05
18.78885,17.74664,17.28791,17.06016,16.8777,GALAXY,0.02675407,7.951139E-06
19.55371,18.2647,17.59171,17.19145,16.94511,GALAXY,0.1127071,1.56911E-05
17.44298,15.58444,14.7095,14.29118,13.98186,GALAXY,0.03931603,1.325425E-05
19.48585,19.21741,19.1472,18.94565,18.80603,QSO,1.646602,0.0003552398
16.72029,15.28368,14.55212,14.20044,13.90506,GALAXY,0.02861733,1.184212E-05
19.26517,17.54815,16.69779,16.22006,15.90766,GALAXY,0.1255651,1.328077E-05
19.43524,18.28897,17.62233,17.13027,16.94166,GALAXY,0.1112856,7.895192E-06
18.13165,17.92052,17.66314,17.6685,17.56247,QSO,1.000469,8.443907E-05
18.44318,17.36679,16.78757,16.36251,16.11743,GALAXY,0.06644888,6.804385E-06
17.79711,17.30734,17.10607,16.99845,16.84258,QSO,0.7165008,2.961333E-05
19.0766,19.1413,18.80498,18.74398,18.7925,QSO,1.364398,0.0006581816
19.08568,19.07201,18.92282,18.96467,18.89621,QSO,0.9915163,0.0007724153
19.41346,17.53125,16.51535,16.09356,15.77066,GALAXY,0.1182379,2.160744E-05
17.06824,15.66819,15.03521,14.64625,14.40655,GALAXY,0.0586067,6.392175E-06
18.33342,17.13314,16.53389,16.24415,15.98685,GALAXY,0.03105887,8.532726E-06
19.37572,18.02703,17.19682,16.79385,16.55729,QSO,0.1382195,3.054621E-05
18.67622,17.72138,17.30338,17.07575,16.89086,GALAXY,0.03097981,4.020585E-06
18.61032,18.43089,18.29042,18.1538,18.16835,QSO,1.455557,0.0002637748
19.5981,18.08236,17.2273,16.83286,16.52912,GALAXY,0.09698392,1.626486E-05
19.3983,17.8786,17.11476,16.69747,16.40092,GALAXY,0.08678534,2.453929E-05
19.16734,17.21494,16.26853,15.84154,15.4886,GALAXY,0.0888845,1.481385E-05
19.33177,18.89493,18.38023,18.12127,17.94371,GALAXY,0.2516939,1.144072E-05
18.88729,17.174,16.50555,16.17502,15.93244,GALAXY,0.08768559,2.254998E-05
18.87925,17.4826,16.91459,16.57043,16.32977,GALAXY,0.05817093,7.303981E-06
18.87139,18.907,18.83238,18.88209,18.73314,QSO,0.8949444,0.0003197099
19.36018,17.70587,16.75672,16.20686,15.80756,GALAXY,0.08711021,1.447573E-05
18.01717,16.52395,15.8239,15.46653,15.19336,GALAXY,0.0296137,1.773423E-05
19.26266,17.43779,16.61147,16.21789,15.89808,GALAXY,0.0522339,1.509525E-05
19.15789,17.95448,17.60747,17.48796,17.47461,GALAXY,0.03445416,6.367657E-06
19.215,17.89448,17.22625,16.87137,16.61366,GALAXY,0.1196891,1.735457E-05
18.10581,17.17866,16.95912,16.72976,16.6808,GALAXY,0.03992599,5.751102E-06
18.88284,17.77586,17.11021,16.69149,16.4622,GALAXY,0.1381092,8.425643E-06
19.46439,18.12292,17.60008,17.27489,17.07014,GALAXY,0.06041043,1.037031E-05
18.90687,17.76593,17.27891,16.95033,16.8143,GALAXY,0.06793259,7.803866E-06
18.83975,17.63257,17.22833,16.99242,16.86787,GALAXY,0.05797084,7.98971E-06
19.34638,18.0818,17.44583,17.07281,16.83268,GALAXY,0.1070229,7.388797E-06
18.05461,16.84564,16.41559,16.18744,16.01383,GALAXY,0.03417033,1.356743E-05
18.74597,18.78452,18.63176,18.58502,17.94549,QSO,0.310598,4.466242E-05
19.05716,17.56023,16.73431,16.23912,15.9699,GALAXY,0.05249627,1.107025E-05
18.3767,17.15119,16.58686,16.23629,15.99907,GALAXY,0.05965132,9.339288E-06
19.02161,17.60173,16.81248,16.39904,16.09644,GALAXY,0.1153703,2.005858E-05
18.94489,18.19726,17.99743,17.62901,17.73926,GALAXY,0.1014567,6.978967E-06
19.06998,18.88454,18.71582,18.67625,18.61857,QSO,0.9651423,0.0002235354
19.17543,18.87118,18.55355,18.38982,18.48352,GALAXY,0.7703038,5.152161
19.33085,17.17829,16.17585,15.72519,15.38013,GALAXY,0.1102466,1.779832E-05
19.22253,17.85183,17.11644,16.74831,16.45992,GALAXY,0.09612744,1.977463E-05
19.39831,18.103,17.47041,17.12859,16.91865,GALAXY,0.08280907,1.137603E-05
19.1209,17.4365,16.56124,16.15473,15.85248,GALAXY,0.1256994,1.886692E-05
18.43671,17.53778,17.17628,16.8905,16.76292,GALAXY,0.05160577,6.631939E-06
18.19036,17.02892,16.58981,16.31316,16.10702,GALAXY,0.03910416,9.174873E-06
18.93486,17.89653,17.37428,17.04362,16.83901,GALAXY,0.1200178,8.669262E-06
18.61916,18.54778,18.36729,18.37905,18.51307,QSO,1.147467,0.0004474985
19.25928,18.00883,17.38168,17.04694,16.8107,GALAXY,0.0995189,1.204824E-05
18.96228,18.98632,19.20075,19.42886,19.70628,QSO,1.103262,0.0001254844
19.50631,17.47711,16.59896,16.19077,15.90558,GALAXY,0.08425834,1.856749E-05
19.5753,17.81946,17.03438,16.66724,16.35106,GALAXY,0.05371917,2.247949E-05
18.9964,17.77134,17.43632,17.23064,17.25953,GALAXY,0.04699842,1.09723E-05
19.44947,17.6853,16.86128,16.47311,16.15267,GALAXY,0.05858176,1.975452E-05
18.96153,18.02586,17.34798,16.90259,16.68358,QSO,0.1123442,1.895071E-05
19.59031,18.38906,17.60551,17.19988,16.98669,GALAXY,0.1722603,2.509949E-05
19.54485,17.76851,16.84851,16.37382,16.01875,GALAXY,0.1134682,1.586706E-05
19.58306,19.29934,19.26595,19.2657,19.17707,QSO,0.6440909,6.144462E-05
19.13912,18.00235,17.3703,17.02447,16.81358,GALAXY,0.1292843,1.286795E-05
18.70985,17.52431,17.00435,16.64668,16.53403,GALAXY,0.08650707,6.60843E-06
19.58214,17.52969,16.4777,16.01267,15.66658,GALAXY,0.1161114,2.658104E-05
19.30522,17.91649,17.34656,16.94803,16.67396,GALAXY,0.07063144,8.562722E-06
19.21873,18.56899,18.05808,17.66098,17.62305,QSO,0.2236307,3.606957E-05
18.84692,17.423,16.76416,16.42378,16.16318,GALAXY,0.03121647,8.949752E-06
18.09176,17.89968,18.05683,18.04523,17.86775,QSO,0.4339057,9.531472E-05
18.86904,17.43327,16.6789,16.22658,15.87448,GALAXY,0.04661218,4.416095E-06
19.19602,17.95211,17.43156,17.07595,16.8937,GALAXY,0.07207621,1.026026E-05
18.8329,17.3991,16.60001,16.21153,15.89897,GALAXY,0.06127778,1.263377E-05
19.56918,17.93183,17.23637,16.93463,16.68477,GALAXY,0.05471258,1.871545E-05
19.18886,18.54171,18.17103,18.13983,17.96246,QSO,0.8874931,0.0001929878
19.26415,17.19175,16.24842,15.75282,15.47867,GALAXY,0.113568,2.269249E-05
17.38755,15.82455,15.01268,14.60569,14.29962,GALAXY,0.03415633,1.308139E-05
18.87224,17.22909,16.38501,15.9448,15.64584,GALAXY,0.0994728,1.465258E-05
19.13937,17.43601,16.54671,16.14912,15.84164,GALAXY,0.06242426,1.941748E-05
19.22862,17.25992,16.23183,15.7858,15.4029,GALAXY,0.1173696,2.547098E-05
18.9284,17.68024,17.07078,16.72729,16.46236,GALAXY,0.07556597,1.087776E-05
15.78919,14.93128,14.59275,14.4834,14.35984,GALAXY,0.005095138,5.12346E-06
18.201,18.23943,18.11334,17.75619,17.69202,QSO,1.817937,0.0001584052
19.21891,17.68559,16.73846,16.26805,15.89853,GALAXY,0.1172513,2.094653E-05
18.34747,16.56578,15.69371,15.26773,14.94764,GALAXY,0.05942306,1.321018E-05
19.55213,17.6276,16.6397,16.12163,15.69865,GALAXY,0.07846992,2.996296E-05
18.73185,17.82126,17.6254,17.46653,17.39823,GALAXY,0.04877239,6.192075E-06
19.31268,18.10223,17.41849,17.03235,16.78491,GALAXY,0.1242894,9.227105E-06
19.09333,18.7765,18.8668,18.66218,18.6265,QSO,0.5201413,0.0001397668
19.38416,17.48134,16.52551,16.12341,15.74603,GALAXY,0.1131687,1.690083E-05
19.51723,17.77929,16.97362,16.60278,16.31818,GALAXY,0.05811853,1.611387E-05
19.04243,17.43048,16.59737,16.17768,15.90839,GALAXY,0.1211511,1.533093E-05
19.49215,17.4978,16.45182,16.01509,15.6348,GALAXY,0.1066346,1.829867E-05
18.88812,18.75908,18.52986,18.49158,18.49487,QSO,1.13444,0.000154016
19.03733,17.52913,16.70234,16.26162,15.94412,GALAXY,0.1113455,1.704789E-05
19.40742,18.1354,17.58074,17.23303,17.02316,GALAXY,0.05825946,6.631534E-06
18.46352,16.85893,16.07326,15.75418,15.13429,GALAXY,0.03520143,8.87857E-06
19.42166,18.00277,17.30944,16.9137,16.63628,GALAXY,0.1202736,1.582561E-05
19.36575,18.22981,17.4911,17.0739,16.81108,GALAXY,0.183082,1.107218E-05
18.97114,17.15895,16.17964,15.66734,15.28587,GALAXY,0.06146771,1.327327E-05
18.76548,17.10895,16.21815,15.73571,15.36048,GALAXY,0.08190543,1.935953E-05
19.57236,17.67003,16.68606,16.24313,15.89433,GALAXY,0.08947025,1.931793E-05
19.2495,17.81779,17.15341,16.73946,16.44703,GALAXY,0.05176639,1.25089E-05
17.07504,15.85183,15.38992,15.10498,14.97623,GALAXY,0.02593923,8.725282E-06
19.28594,17.96926,17.46322,17.13688,17.00505,GALAXY,0.1175123,7.324982E-06
19.34667,18.79888,17.95575,17.46222,17.25064,QSO,0.1498215,8.393087E-05
18.7257,18.05856,17.8655,17.52813,17.54294,GALAXY,0.09067328,7.301115E-06
18.83134,17.69062,17.2148,16.91438,16.79059,GALAXY,0.08423541,7.352088E-06
18.08788,16.12512,15.22653,14.82115,14.48644,GALAXY,0.05875871,1.559565E-05
18.59972,16.93878,16.15184,15.75129,15.43846,GALAXY,0.05852783,1.648341E-05
18.47021,18.19136,17.97952,17.76729,17.71316,QSO,1.574646,0.0001641458
19.54209,19.30508,18.85174,18.6471,18.17288,QSO,0.3614295,4.144073E-05
19.42106,17.89196,17.20211,16.79591,16.5706,GALAXY,0.06279039,9.363445E-06
18.57442,17.33807,16.70247,16.35019,16.10113,GALAXY,0.1120907,1.106185E-05
19.51564,18.6232,17.84383,17.42934,17.14863,GALAXY,0.2296561,1.131535E-05
18.93629,17.81061,17.34715,17.06363,16.89526,GALAXY,0.04388328,6.466271E-06
17.30808,16.35313,15.9261,15.62935,15.45525,GALAXY,0.05155807,7.33949E-06
19.07526,18.74062,18.49187,18.34011,18.07549,QSO,2.052795,0.0005163691
18.21774,16.54263,15.72567,15.30785,14.98077,GALAXY,0.07268631,1.540871E-05
17.47494,16.22559,15.85027,15.59284,15.36479,GALAXY,0.05111733,5.722835E-06
19.09819,18.49376,18.26422,17.98421,17.95446,GALAXY,0.1266393,6.857984E-06
19.25973,17.94404,17.43565,17.13959,16.97217,GALAXY,0.06511686,3.011567E-05
18.56684,16.59457,15.65285,15.20617,14.87402,GALAXY,0.07896833,1.161802E-05
18.98807,18.69607,18.52246,18.37242,18.1847,QSO,2.012381,0.0003524885
19.37429,18.09409,17.59146,17.25174,17.00292,GALAXY,0.0668864,9.4638E-06
18.67546,17.23281,16.56081,16.2,15.89312,GALAXY,0.0407775,1.319027E-05
19.22335,18.15206,17.6887,17.33636,17.1592,GALAXY,0.108013,5.267981E-06
19.11635,18.65057,18.12914,17.77784,17.61337,QSO,0.1604593,4.145355E-05
18.292,16.9305,16.27388,15.93682,15.70026,GALAXY,0.0537234,1.239723E-05
18.66742,16.81891,15.96376,15.55241,15.23092,GALAXY,0.05374296,1.360123E-05
18.74621,18.44894,18.23961,18.15798,17.96447,QSO,2.080046,0.0002905703
18.89431,17.50343,16.73205,16.30131,16.00342,GALAXY,0.1256131,1.388694E-05
18.89721,17.52752,16.8809,16.70906,16.26818,GALAXY,0.1111956,9.019192E-06
19.06491,18.00081,17.65756,17.37303,17.2571,GALAXY,0.07347028,7.839378E-06
19.49504,17.91246,17.1004,16.65716,16.33671,GALAXY,0.1130737,2.630658E-05
19.36686,18.16891,17.66565,17.3278,17.12613,GALAXY,0.06553963,1.0852E-05
19.36622,17.39845,16.5314,16.14278,15.80264,GALAXY,0.05092421,2.297494E-05
18.5614,16.6073,15.67863,15.26301,14.92485,GALAXY,0.07969038,1.60363E-05
18.68217,17.72142,17.35292,17.18084,16.99331,GALAXY,0.01936255,5.047383E-06
19.11283,18.86235,18.56426,18.29087,17.92773,QSO,0.3901713,7.051529E-05
17.79655,16.32106,15.59835,15.21305,14.89629,GALAXY,0.06167999,9.336843E-06
19.38069,19.12629,19.03074,18.83634,18.82309,QSO,1.530103,0.0002290862
19.21157,19.13084,18.81157,18.76197,18.906,QSO,1.31554,0.0005592035
19.12169,17.96365,17.29797,16.90602,16.69348,GALAXY,0.1367203,7.722325E-06
18.38279,16.69736,16.01925,15.68358,15.42078,GALAXY,0.04265406,1.613917E-05
18.76315,16.98835,16.12868,15.64606,15.25859,GALAXY,0.05632503,1.668569E-05
19.32099,17.5587,16.76565,16.39325,16.10532,GALAXY,0.05425298,1.814466E-05
18.49002,17.05316,16.31919,15.88581,15.60122,GALAXY,0.08435715,8.777851E-06
19.05154,17.9953,17.47633,17.10436,16.90615,GALAXY,0.0699302,7.227228E-06
19.57047,19.41513,19.27493,19.1479,19.21067,QSO,1.460093,0.0003394896
19.333,18.18698,17.36489,16.96012,16.67886,GALAXY,0.2125891,1.255844E-05
19.27164,17.73496,16.83786,16.33815,16.00929,GALAXY,0.1119153,1.541267E-05
18.84583,18.88282,19.06974,19.27926,19.40529,QSO,1.390886,5.060889E-05
19.35932,17.40407,16.43082,16.00021,15.63722,GALAXY,0.08517787,2.033227E-05
19.29689,17.19325,16.13522,15.65434,15.25269,GALAXY,0.08781078,1.992913E-05
19.32715,18.40713,18.10913,17.85006,17.73669,GALAXY,0.05508492,7.546927E-06
18.71714,17.6758,17.16643,16.84889,16.71578,GALAXY,0.1203314,7.948893E-06
17.92954,16.67017,16.06429,15.71086,15.44677,GALAXY,0.0775569,1.789682E-05
19.23046,17.77427,16.79574,16.3013,15.99104,GALAXY,0.1698252,3.438191E-05
18.20228,17.93933,17.81284,17.62444,17.65795,QSO,1.538347,0.0002094741
18.6003,17.21051,16.52939,16.15762,15.89714,GALAXY,0.07711992,1.5491E-05
17.91128,17.81413,17.68886,17.49059,17.16033,QSO,2.082838,9.192054E-05
19.22692,18.01817,17.41571,17.11282,16.91424,GALAXY,0.01531607,4.877364E-05
18.71177,18.54013,18.2872,18.29261,18.36154,QSO,1.278527,0.0003796264
17.68161,16.5384,16.081,15.7035,15.61354,GALAXY,0.06434383,9.446125E-06
19.40804,17.27366,16.23691,15.76948,15.39947,GALAXY,0.08794429,1.62288E-05
18.77047,17.6217,16.9222,16.53123,16.26101,GALAXY,0.1603858,1.349364E-05
18.79459,17.58638,16.90958,16.54181,16.25573,GALAXY,0.1088491,1.619099E-05
19.54398,17.54909,16.53283,16.03489,15.74109,GALAXY,0.09385178,1.659737E-05
18.76703,18.69211,18.49576,18.4047,18.31385,QSO,1.440864,0.0003571051
19.55218,19.23243,18.74432,18.78551,18.89725,QSO,1.211408,0.0002518775
18.45118,16.61755,15.75721,15.34558,15.07061,GALAXY,0.04627918,1.323486E-05
19.58878,18.22783,17.589,17.20882,17.06313,GALAXY,0.0936255,1.133617E-05
18.21854,16.572,15.79799,15.41232,15.13975,GALAXY,0.06684617,2.329757E-05
19.56477,17.75751,16.86042,16.44925,16.13695,GALAXY,0.09949425,3.115624E-05
19.32029,18.47069,18.33884,18.04019,18.06531,GALAXY,0.05948645,6.209417E-06
18.92713,17.69766,17.18599,16.83777,16.58864,GALAXY,0.08059487,1.017754E-05
17.82284,15.94244,15.06109,14.63847,14.33741,GALAXY,0.03353664,1.411171E-05
19.27243,17.44692,16.53995,16.15491,15.81536,GALAXY,0.08360995,1.444583E-05
19.19736,17.6229,16.75739,16.34813,16.04889,GALAXY,0.09532774,2.475208E-05
19.26346,17.86259,17.18746,16.7799,16.50197,GALAXY,0.1209013,6.404515E-06
19.32493,19.30984,19.0764,19.08024,19.29146,QSO,1.117703,0.0007627654
18.78932,17.00187,16.03554,15.60132,15.24788,GALAXY,0.1238718,3.314075E-05
19.59437,17.45715,16.45076,16.01595,15.64396,GALAXY,0.09292184,2.085001E-05
18.90225,17.45728,16.57007,16.12616,15.78762,GALAXY,0.1565993,2.019049E-05
19.1646,18.14755,17.65675,17.336,17.19427,GALAXY,0.05797158,7.054216E-06
18.82672,19.06263,18.67818,18.63757,18.74022,QSO,1.248185,0.0003818725
19.57674,19.55005,19.37345,19.45974,19.50875,QSO,1.055744,0.0005351128
18.48715,18.46657,18.22663,18.17587,18.16477,QSO,1.31744,0.0002470448
18.69005,17.69011,17.35773,17.16606,16.95563,GALAXY,0.03257884,5.755744E-06
19.53319,18.262,17.54007,17.17523,16.89737,GALAXY,0.1309708,1.228741E-05
18.38853,17.34053,16.69317,16.34143,16.10793,GALAXY,0.130228,8.863912E-06
19.16173,17.70902,16.97973,16.59971,16.327,GALAXY,0.08806665,2.526577E-05
19.11117,17.14671,16.14603,15.73095,15.40234,GALAXY,0.1093157,1.961871E-05
19.09955,17.23025,16.35492,15.96425,15.64065,GALAXY,0.05000716,1.673607E-05
19.25871,17.34876,16.37133,15.9253,15.57655,GALAXY,0.08233097,1.809241E-05
19.07632,17.91162,17.30689,16.9525,16.79496,GALAXY,0.1123416,1.216393E-05
18.73037,17.10246,16.31272,15.86981,15.54789,GALAXY,0.08672807,1.525407E-05
18.37553,17.51347,17.03357,16.61728,16.51096,GALAXY,0.1530554,9.677317E-06
19.4348,18.25696,17.74842,17.44865,17.3041,GALAXY,0.09878536,1.093322E-05
19.295,17.84609,17.14503,16.73801,16.44837,GALAXY,0.1336474,2.638463E-05
19.21588,18.00858,17.535,17.26012,17.01098,GALAXY,0.04897566,1.382166E-05
19.5448,17.58552,16.62881,16.21191,15.87326,GALAXY,0.09557115,2.14502E-05
19.44028,17.45279,16.47239,16.03256,15.67702,GALAXY,0.08614809,1.682687E-05
18.6752,17.5761,17.2376,16.98747,16.95454,GALAXY,0.06469911,9.933109E-06
18.6709,18.35615,17.9545,17.85568,17.35467,QSO,0.3044333,3.088636E-05
18.91134,17.07611,16.112,15.67743,15.34072,GALAXY,0.09543177,2.187438E-05
19.50704,17.74871,16.94262,16.52021,16.23454,GALAXY,0.1035344,1.281296E-05
18.79417,17.34305,16.44014,15.9438,15.55009,GALAXY,0.1598089,5.004889E-05
19.07209,18.49782,18.33363,18.07049,18.03226,QSO,0.5581678,0.0001327432
16.8795,14.97309,14.12496,13.72315,13.43642,GALAXY,0.03044822,1.207463E-05
18.84949,17.62003,17.10842,16.81108,16.63508,GALAXY,0.05673743,1.308501E-05
18.4509,16.45809,15.50647,15.08393,14.74935,GALAXY,0.09850834,1.208675E-05
18.63685,17.45738,16.90718,16.57339,16.3302,GALAXY,0.04233725,9.765372E-06
19.46693,17.96042,17.58225,17.3215,17.20932,GALAXY,0.02624095,1.568285E-05
18.52532,17.1024,16.49976,16.16921,15.90848,GALAXY,0.06428318,1.596667E-05
19.34599,18.32623,17.8167,17.4866,17.30856,GALAXY,0.08970669,7.642952E-06
19.32072,17.35519,16.33915,15.89443,15.50497,GALAXY,0.09612264,2.127138E-05
18.94113,16.38985,15.28686,14.90275,14.69929,GALAXY,0,0
19.09192,18.02139,17.42572,17.0641,16.78634,GALAXY,0.04324175,7.393994E-06
19.29344,17.90585,17.1963,16.80049,16.5003,GALAXY,0.112199,1.143919E-05
18.91724,17.61097,16.92019,16.53281,16.29888,GALAXY,0.1022216,1.173142E-05
19.10738,17.7853,16.94298,16.5234,16.18039,GALAXY,0.1484173,2.350516E-05
19.29618,19.4172,19.32354,19.06309,19.08474,GALAXY,0,0
19.43263,17.7256,16.87689,16.47203,16.21564,GALAXY,0.1237864,3.090625E-05
18.87822,17.90679,17.6181,17.39013,17.28992,GALAXY,0.05294158,5.95655E-06
19.22018,17.41864,16.56647,16.07809,15.71937,GALAXY,0.08276013,1.038782E-05
19.57383,17.66467,16.75932,16.35634,16.0261,GALAXY,0.0783659,1.770069E-05
17.46704,17.22997,17.18698,17.30963,17.26836,QSO,0.8611718,7.967737E-05
17.9962,16.79288,16.31667,16.02719,15.77388,GALAXY,0.03025843,1.169867E-05
19.05939,18.10324,17.63383,17.395,17.18037,GALAXY,0.02514581,6.414875E-06
18.8369,16.78455,15.74877,15.28555,14.92861,GALAXY,0.1055199,2.212907E-05
18.90781,17.60326,17.04828,16.7217,16.45538,GALAXY,0.03514034,1.211859E-05
19.29586,17.00888,15.83256,15.42097,14.98171,GALAXY,0.1533329,3.082005E-05
17.29288,16.07515,15.55909,15.29436,15.05724,GALAXY,0.02755425,1.333852E-05
18.978,18.27293,18.44792,18.28176,18.32306,GALAXY,0.04648755,5.230837E-06
17.56989,16.33091,15.88413,15.6386,15.53091,GALAXY,0.02564745,1.915118E-05
18.10753,17.08678,16.50936,16.06935,15.86617,GALAXY,0.08978932,1.116453E-05
18.7912,17.33871,16.59917,16.18606,15.89181,GALAXY,0.0545851,1.349572E-05
18.72083,18.22792,18.24104,17.91444,17.82568,QSO,0.5146181,6.099053E-05
19.57537,17.36991,16.74187,16.36428,16.07473,GALAXY,0.0599247,8.964698E-06
19.37783,17.64824,16.75695,16.30154,15.97937,GALAXY,0.09592169,1.333418E-05
18.97653,17.86038,17.57945,17.33479,17.27785,GALAXY,0.05538212,7.037892E-06
19.55711,18.08146,17.19969,16.76796,16.40004,GALAXY,0.1437251,2.48222E-05
19.31609,17.27535,16.26164,15.80913,15.43392,GALAXY,0.09250178,1.353874E-05
19.30085,17.23397,16.17448,15.70855,15.30597,GALAXY,0.1062602,2.591639E-05
19.5486,18.00901,17.16764,16.72992,16.39668,GALAXY,0.1225534,1.336001E-05
19.01101,17.10506,16.19915,15.79185,15.44031,GALAXY,0.06474208,1.77268E-05
18.2397,16.13244,15.13317,14.66081,14.33914,GALAXY,0.1123465,2.042046E-05
18.5898,17.20307,16.45268,16.01735,15.69422,GALAXY,0.05533594,6.423108E-06
19.24427,17.25124,16.32454,15.89997,15.53661,GALAXY,0.0810182,1.769852E-05
19.05349,17.71876,17.0696,16.77336,16.51774,GALAXY,0.09987465,1.410996E-05
19.09319,17.95741,17.33616,16.97532,16.73733,GALAXY,0.08391035,1.001786E-05
19.05456,18.97794,18.87748,18.82001,18.80774,QSO,1.418463,0.0002083061
19.49934,17.5216,16.54717,16.09831,15.76439,GALAXY,0.08666412,1.387107E-05
16.70611,15.4082,14.84091,14.53647,14.28857,GALAXY,0.04340522,1.934362E-05
17.25957,16.35662,15.95786,15.54524,15.41086,GALAXY,0.0873822,6.292425E-06
17.16148,16.90511,16.83002,16.74007,16.59412,QSO,0.4175721,9.283859E-05
19.07759,17.28225,16.36833,15.88967,15.47626,GALAXY,0.06946176,1.313477E-05
19.13494,17.50379,16.69638,16.30739,16.02139,GALAXY,0.06356198,1.440527E-05
19.3562,18.15091,17.64734,17.23166,17.06384,GALAXY,0.08261804,5.264475E-06
19.06704,17.31099,16.37863,15.90067,15.53064,GALAXY,0.1021078,2.037855E-05
17.93101,16.73975,16.26444,16.03883,15.91119,GALAXY,0.02581942,8.645687E-06
19.35799,18.23723,17.68663,17.30649,17.08045,GALAXY,0.05779272,6.385159E-06
17.83104,16.86573,16.57547,16.30375,16.22182,GALAXY,0.06300365,6.385361E-06
19.09273,18.86524,18.84816,18.67572,18.81126,QSO,1.511812,0.0002315411
19.05715,18.28872,18.31331,18.24615,17.99292,QSO,2.434546,0.0004209898
19.07986,18.74528,18.50318,18.22171,17.93632,QSO,0.4301081,4.341114E-05
17.88821,16.71236,16.12216,15.73878,15.44135,GALAXY,0.05073478,5.393688E-06
18.80554,17.72834,17.19818,16.84817,16.6618,GALAXY,0.1425723,9.313483E-06
18.99613,17.14224,16.20112,15.80987,15.42018,GALAXY,0.1116132,1.744477E-05
19.35722,17.41352,16.46222,16.02791,15.65433,GALAXY,0.08049171,2.013244E-05
19.24249,17.20764,16.16116,15.71893,15.3634,GALAXY,0.1248821,2.351293E-05
18.96807,18.08702,17.46883,17.05991,16.88506,GALAXY,0.1510114,7.819972E-05
18.67418,16.96815,16.1804,15.78877,15.48389,GALAXY,0.06283332,1.445921E-05
19.19033,17.68246,16.98197,16.6295,16.349,GALAXY,0.09920472,1.411215E-05
18.77776,17.85013,17.62502,17.37581,17.34704,GALAXY,0.06451692,6.105944E-06
17.66704,16.35669,15.83399,15.54264,15.35951,GALAXY,0.02318451,1.293136E-05
18.98112,18.60307,18.60034,18.42631,18.56372,QSO,0.6535444,0.00021789
19.23665,17.38193,16.41942,15.91413,15.50943,GALAXY,0.08270259,1.977893E-05
17.73422,16.22954,15.48261,15.1032,14.80084,GALAXY,0.04827113,1.393509E-05
19.01856,17.69349,16.91176,16.49754,16.20563,GALAXY,0.1260735,1.092183E-05
18.98305,16.98328,15.95984,15.51182,15.12915,GALAXY,0.1142593,1.586026E-05
19.58176,18.23668,17.65709,17.31456,17.1696,GALAXY,0.0827144,6.559696E-06
18.60215,17.52426,17.16061,16.81663,16.68353,GALAXY,0.06707834,6.1376E-06
19.15691,17.92294,17.29499,16.93322,16.74037,GALAXY,0.122783,2.304021E-05
19.4625,17.42188,16.40133,15.95192,15.60482,GALAXY,0.109712,2.196492E-05
16.22373,14.74658,13.99905,13.60722,13.30392,GALAXY,0.02991732,1.135692E-05
18.66686,17.32035,16.52025,16.07,15.75712,GALAXY,0.1125433,1.812438E-05
18.80731,17.21801,16.35666,15.91467,15.59661,GALAXY,0.09074996,1.166665E-05
18.93181,17.03071,16.00824,15.57643,15.1785,GALAXY,0.108339,1.979265E-05
19.49447,18.31464,17.77491,17.46706,17.26868,GALAXY,0.08390534,8.832207E-06
